name,address,city,state,postal_code,latitude,longitude,stars,review_count,weekday_hours,weekend_hours,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BikeParking,RestaurantsPriceRange2,RestaurantsTakeOut,Caters,RestaurantsReservations,GoodForKids,RestaurantsGoodForGroups,HasTV,WiFi_'no',WiFi_'paid',WiFi_None,WiFi_u'free',WiFi_u'no',WiFi_u'paid',Alcohol_'full_bar',Alcohol_'none',Alcohol_None,Alcohol_u'beer_and_wine',Alcohol_u'full_bar',Alcohol_u'none',RestaurantsAttire_'dressy',RestaurantsAttire_'formal',RestaurantsAttire_None,RestaurantsAttire_u'casual',RestaurantsAttire_u'dressy',RestaurantsAttire_u'formal',NoiseLevel_'loud',NoiseLevel_'quiet',NoiseLevel_'very_loud',NoiseLevel_None,NoiseLevel_u'average',NoiseLevel_u'loud',NoiseLevel_u'quiet',NoiseLevel_u'very_loud',categories_list
Chipotle Mexican Grill,2209 Concord Pike,Wilmington,DE,19803,39.7909265,-75.5458795666,2.0,15,47.0,20.0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Fast Food', 'Mexican']"
Stumptown Coffee Roasters,610 Carondelet St,New Orleans,LA,70130,29.9482129,-90.0721782,4.5,146,40.0,16.0,0,1,1,1,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Coffee & Tea', 'Cafes', 'Coffee Roasteries']"
Chick-fil-A,8500 Essington Ave,Philadelphia,PA,19153,39.87596,-75.243216,3.0,79,39.0,8.0,1,1,1,1,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Fast Food', 'Chicken Shop']"
Molly Malloy's,1136 Arch St,Philadelphia,PA,19107,39.9531200778,-75.1589835418,4.0,339,39.0,16.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['American (New)', 'Breakfast & Brunch', 'Gastropubs']"
Pi Pizzeria and ¡RICO! Mexican,9900 Manchester Rd,St. Louis,MO,63122,38.605032,-90.3779668,4.0,24,27.0,18.0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Pizza', 'Tacos', 'Mexican', 'Chicken Wings']"
Pollo Campero,30 Harding Mall Dr,Nashville,TN,37211,36.0809105,-86.72365,3.0,25,45.0,18.0,1,0,1,0,1.0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Chicken Shop', 'Latin American', 'Fast Food']"
Mama Nitas,11005 Allisonville Rd,Fishers,IN,46038,39.9496486,-86.0418663,4.5,75,50.0,20.0,1,1,1,0,1.0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Pizza', 'Food Delivery Services', 'Buffets']"
Chickie's & Pete's,675 Shannondell Blvd,Audubon,PA,19403,40.1281716445,-75.4066698225,2.5,139,40.0,16.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Nightlife', 'Seafood', 'Beauty & Spas', 'Bars', 'Salad', 'Sports Bars', 'Barbers', 'American (Traditional)']"
QDOBA Mexican Eats,590 S Broadway Ave,Boise,ID,83702,43.6049729,-116.1928697,2.5,22,50.0,10.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Mexican', 'Fast Food']"
West End Wok,4577 Laclede Ave,Saint Louis,MO,63108,38.6402265,-90.261507,4.0,119,45.0,9.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Chinese']
Heritage Grill,"111 Veterans Memorial Blvd, Ste 105",Metairie,LA,70005,30.0012009,-90.1239134,3.0,17,45.0,0.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,['American (New)']
Dong Khanh Vietnamese Restaurant,2137 S Broadway,Boise,ID,83706,43.5853001,-116.194055,4.0,52,47.0,10.0,1,1,1,1,1.0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Vietnamese']
Mr Mike's Pizza,1601 Vasser St,Reno,NV,89502,39.513592,-119.787455,2.0,5,45.0,18.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Pizza']
Kimcheese,10441 Olive Blvd,Creve Coeur,MO,63141,38.674089,-90.410002,4.0,115,45.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Asian Fusion', 'Mexican', 'Korean']"
Tijuana Taco Shop,1815 Lancaster Ave,Wilmington,DE,19805,39.7462917,-75.57285,3.5,19,43.0,18.0,1,1,1,0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Mexican']
Popeyes Louisiana Kitchen,1545 Lapalco Blvd,Harvey,LA,70058,29.875257,-90.047575,1.5,19,44.0,17.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['American (Traditional)', 'Chicken Wings', 'Fast Food']"
Pizza Hut,3709 Clarksville Hwy,Nashville,TN,37218,36.198693,-86.838596,3.0,8,45.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Italian', 'Pizza', 'Chicken Wings']"
Rita's Italian Ice,900 E Willow Grove Ave,Wyndmoor,PA,19038,40.0820677,-75.1891593,3.0,10,45.0,18.0,1,1,1,1,1.0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Desserts', 'Ice Cream & Frozen Yogurt', 'Shaved Ice']"
Jet's Pizza,214 25th Ave N,Nashville,TN,37203,36.1485909,-86.8089904,2.5,39,43.0,18.0,1,0,1,0,2.0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Pizza', 'Sandwiches', 'Salad', 'Italian']"
Mi Mi Asian Restaurant,8055 Madison Ave,Indianapolis,IN,46227,39.6491524,-86.1194415,4.0,14,43.0,18.0,1,1,1,1,1.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Burmese']
Sal's Pizzeria,221 E Swedesford Rd,Wayne,PA,19087,40.0736584943,-75.4328549166,2.5,53,43.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Pizza']
Jeannie's Diner Restaurant,7507 Little Rd,New Port Richey,FL,34654,28.26622,-82.674848,3.0,7,43.0,18.0,0,1,1,0,1.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Diners']
Oh Shea's Pub,1907 Sansom St,Philadelphia,PA,19103,39.951175,-75.1723916,3.5,56,45.0,19.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Nightlife', 'Bars', 'American (New)', 'Pubs']"
Jersey Mike's Subs,10829 State Route 54,Trinity,FL,34655,28.193825,-82.635071,4.0,29,43.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Fast Food', 'Delis', 'Sandwiches']"
New Orleans Cafe,3601 Chichester Ave,Chichester,PA,19061,39.8400229,-75.4420731,5.0,5,36.0,9.0,1,1,1,0,2.0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Cajun/Creole', 'Cafes']"
Saladworks,693 Berlin - Crosskeys Hwy,Sicklerville,NJ,08081,39.7275396228,-75.0148094779,2.5,27,45.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Vegetarian', 'Soup', 'American (Traditional)', 'Salad', 'American (New)', 'Sandwiches']"
QuikTrip,68 W River rd,Tucson,AZ,85704,32.2970825522,-110.9718546257,4.5,25,35.0,14.0,1,0,1,1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Convenience Stores', 'Automotive', 'Gas Stations', 'Fast Food']"
New Star Express Pizza,5202 Lancaster Ave,Philadelphia,PA,19131,39.9771528,-75.2271105,1.5,17,43.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Pizza']
China Star,469 W Ridge Pike,Royersford,PA,19468,40.2322551442,-75.5293112216,3.5,26,45.0,18.0,1,1,1,0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Chinese']
Ruby's Diner,919 Baltimore Pike,Glen Mills,PA,19342,39.884817,-75.533338,3.0,125,39.0,16.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Diners', 'American (Traditional)', 'Burgers']"
Boobies,11295 W Ustick Rd,Boise,ID,83713,43.6338614,-116.3229527,1.5,7,43.0,18.0,1,1,1,0,1.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Burgers']
"Grants Crabs, Seafood & Grille",13030 Starkey Rd,Largo,FL,33773,27.8912951,-82.7628355,4.0,47,36.0,18.0,1,0,0,0,2.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['American (Traditional)', 'Seafood']"
Cosmi's Deli,1501 S 8th St,Philadelphia,PA,19147,39.9302586,-75.1579964,4.0,391,50.0,20.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Delis', 'Bakeries', 'Sandwiches', 'Cheesesteaks']"
Subway,750 Greenbrae Dr,Sparks,NV,89431,39.5476622968,-119.7518697331,3.5,8,43.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Sandwiches', 'Fast Food']"
Rhapsody Global Tapas,"1551 N Green St, Suite A-B",Brownsburg,IN,46112,39.8669967159,-86.389956721,4.0,49,34.0,17.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Nightlife', 'Tapas Bars', 'Bars']"
Gino's Bakery,7142 Frankford Ave,Philadelphia,PA,19135,40.0355169,-75.0437628,5.0,11,43.0,18.0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Bakeries']
Tacos Mobile Primo,58055811 W Franklin Rd,Boise,ID,83709,43.6027682506,-116.2540941111,5.0,5,45.0,18.0,1,0,1,0,2.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Food Trucks', 'Mexican']"
Friendly's,505 Route 130,Cinnaminson,NJ,08077,39.9936296063,-74.9998858711,2.5,29,39.0,15.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['American (Traditional)', 'Ice Cream & Frozen Yogurt', 'Burgers', 'Diners']"
Country Bagel,137 W Lincoln Hwy,Exton,PA,19341,40.0280376,-75.6296766,2.5,15,43.0,18.0,1,0,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Bakeries', 'Bagels']"
Lemon & Coriander,231 Magnolia Ave,Goleta,CA,93117,34.4354309,-119.8280355,5.0,23,27.0,18.0,0,1,1,0,2.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Sandwiches', 'Salad', 'Pop-Up Restaurants', 'Cafes', 'Breakfast & Brunch', 'American (New)']"
Thunder Canyon Brewery,220 E Broadway Blvd,Tucson,AZ,85701,32.2209457,-110.9665522,3.5,333,16.0,16.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Pubs', 'Breweries', 'Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'American (New)']"
Italian Delight,2600 E MacDade Blvd,Folsom,PA,19033,39.899863,-75.305127,3.0,41,49.0,18.0,1,1,1,1,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Italian', 'Pizza']"
Larry's Steaks,11 Bustleton Ave,Feasterville,PA,19053,40.1179881,-75.0185781,2.5,21,43.0,18.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Cheesesteaks']
Domino's Pizza,4030 Emerson,Indianapolis,IN,46203,39.7080418,-86.0833311,3.0,10,45.0,18.0,1,0,1,0,1.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Sandwiches', 'Chicken Wings', 'Pizza']"
Coco Louco Brasil,512 N Euclid Ave,Saint Louis,MO,63108,38.6497446,-90.260755,2.5,82,32.0,16.0,1,1,1,0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Brazilian']
Pairings Wine & Dessert Bar,1131 Colonade Ctr,Saint Louis,MO,63131,38.6018359,-90.4407958,4.0,11,36.0,9.0,1,1,1,0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"['American (New)', 'Nightlife', 'Bars', 'Desserts', 'Food Delivery Services', 'Beer', 'Wine & Spirits', 'Wine Bars', 'Soup']"
Sauce on the Side,"12751 Pennsylvania St, Ste 130",Carmel,IN,46032,39.973157,-86.154749,4.5,182,43.0,18.0,1,1,1,0,2.0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Salad', 'Bars', 'Beer Bar', 'Nightlife', 'Vegan', 'Italian']"
Bradleys Family Resturant,7613 Causeway Blvd,Tampa,FL,33619,27.9219318,-82.3702147884,3.5,7,27.0,18.0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Soul Food', 'Latin American', 'Southern', 'Venezuelan']"
Mister Wok,3937 W Lincoln Hwy,Downingtown,PA,19335,39.9978841793,-75.7421327051,2.5,27,45.0,18.0,1,1,1,1,1.0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Chinese', 'Fast Food', 'Soup']"
Checkers,5943 North Broad Street,Philadelphia,PA,19141,40.0442427387,-75.1431878119,2.0,8,40.0,16.0,1,0,1,0,2.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Burgers', 'Fast Food']"
Ho Ho Chinese Restaurant,2486 W Brandon Blvd,Brandon,FL,33511,27.9424380539,-82.3235668952,3.0,26,44.0,20.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Chinese', 'Japanese']"
Brew HaHa!,835 N Market St,Wilmington,DE,19801,39.74402,-75.54878,3.5,16,45.0,0.0,0,1,1,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Coffee & Tea']
Subway,11816 E Washington St,Indianapolis,IN,46229,39.7767317,-85.9566047077,3.5,7,45.0,18.0,1,1,1,1,1.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Sandwiches', 'Fast Food']"
Dragon Village,"12152 N Rancho Vistoso Blvd, Ste 180",Oro Valley,AZ,85737,32.426817,-110.960919,3.5,130,45.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Chinese']
Holiday Inn Hotel Philadelphia NE- Bensalem,3499 Street Rd,Bensalem,PA,19020,40.1255792,-74.9622877,2.5,14,43.0,18.0,1,1,1,0,4.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Venues & Event Spaces', 'Hotels', 'Hotels & Travel', 'Resorts']"
Aroma Mediterranean Cuisine,10104 Valley Forge Cir,King of Prussia,PA,19406,40.1042894976,-75.4134545836,4.0,526,43.0,18.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Middle Eastern', 'Mediterranean', 'Syrian']"
McDonald's,2101 E 13th Ave,Tampa,FL,33605,27.964268031,-82.4352981933,1.5,26,35.0,14.0,1,1,1,1,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Burgers', 'Coffee & Tea', 'Fast Food']"
Wings To Go,"948 Mantua Pike Rte 45, Ste 4",Woodbury Heights,NJ,08097,39.81373,-75.16393,4.0,6,43.0,18.0,1,1,1,0,1.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['Chicken Wings']
Kabuki Sushi & Grill South,5431 Gateway Boulevard,Edmonton,AB,T6H 2H3,53.4923492,-113.4914494,4.0,43,47.0,20.0,1,1,0,0,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Japanese']
White Castle,10720 Bellefontaine Rd,Bellefontaine Neighbors,MO,63137,38.7670903,-90.2207657,2.5,7,35.0,14.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Fast Food', 'Burgers']"
Café Osage,4605 Olive St,Saint Louis,MO,63108,38.6493866,-90.2572121,4.0,391,31.0,16.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['American (Traditional)', 'Home & Garden', 'Breakfast & Brunch', 'Coffee & Tea', 'Shopping']"
The Rutledge,105 International Dr,Franklin,TN,37067,35.955868,-86.8046398698,3.5,157,45.0,18.0,1,1,1,1,2.0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Sushi Bars', 'Nightlife', 'American (New)', 'American (Traditional)', 'Salad', 'Bars', 'Sandwiches']"
Roma Pizza & Pasta,"116 Royal Oaks Blvd, Ste 118",Franklin,TN,37067,35.9167761,-86.8277718,4.0,45,44.0,17.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Italian', 'Desserts', 'Pizza']"
The Nugget Bar & Grill,5096 Carpinteria Ave,Carpinteria,CA,93013,34.3982131,-119.5171458,3.0,54,43.0,18.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Wine Bars', 'Bars', 'Seafood', 'Beer', 'Wine & Spirits', 'Burgers', 'Sandwiches', 'Nightlife']"
Pita Express,1911 E Bearss Ave,Tampa,FL,33613,28.080027,-82.43691,2.5,12,40.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Middle Eastern', 'Greek']"
El Meson Mexican Restaurant,7235 N Keystone Ave,Indianapolis,IN,46240,39.8864598,-86.1206978,4.0,67,46.0,19.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Mexican']
Pancho's Taqueria and Mexican Restaurant,9658 Allisonville Rd,Fishers,IN,46250,39.9281801,-86.0655603,4.0,161,44.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Mexican']
European Market & Deli,"4500 E Speedway Blvd, Ste 36",Tucson,AZ,85712,32.235784,-110.896956,4.0,47,40.0,8.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Modern European', 'Grocery', 'Specialty Food', 'Ethnic Food', 'International Grocery', 'Beer', 'Wine & Spirits', 'Delis']"
Sliders Taproom & Steak 66,17 S Morton Ave,Morton,PA,19070,39.9074648,-75.3276666,2.0,13,36.0,18.0,0,0,0,0,2.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Nightlife', 'Venues & Event Spaces', 'Bars', 'Steakhouses']"
Fenn's Coffee,111 N Church St,West Chester,PA,19380,39.9603611968,-75.6066228929,4.0,69,40.0,0.0,1,1,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Coffee & Tea']
Kika's Kitchen,12315 Natural Bridge Rd,Bridgeton,MO,63044,38.7564048767,-90.4224395752,4.0,18,39.0,18.0,1,1,1,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['New Mexican Cuisine', 'Mexican']"
Fat Mo's Burgers,6558 Pardall Rd,Isla Vista,CA,93117,34.4131363,-119.8565548,2.0,10,48.0,19.0,1,1,1,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Burgers']
Ike's Coffee & Tea,"100 N Stone Ave, Ste 111",Tucson,AZ,85701,32.2231013,-110.9712902,3.5,63,45.0,0.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Sandwiches', 'Coffee & Tea', 'Salad', 'Ice Cream & Frozen Yogurt']"
Oaxaca Fresh,721 Linden Ave,Carpinteria,CA,93013,34.3973383,-119.5206156,3.0,170,43.0,18.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['Mexican']
Stella Pizza,"219 Berlin Rd, Unit Y",Cherry Hill,NJ,08034,39.8916203,-75.0194487,3.5,40,45.0,18.0,1,1,1,1,1.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['Pizza']
KFC,3515 Edgmont Ave,Brookhaven,PA,19015,39.871007,-75.38469306,1.5,6,50.0,20.0,1,1,1,1,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Chicken Wings', 'Chicken Shop', 'Fast Food']"
Guo's Garden,569 W Uwchlan Ave,Exton,PA,19341,40.052736,-75.660841,3.5,35,45.0,19.0,1,1,1,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['Chinese']
Double Knot,120 S 13th St,Philadelphia,PA,19107,39.9496993,-75.162185,4.5,1140,44.0,17.0,1,1,1,1,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Nightlife', 'Sushi Bars', 'Cafes', 'Japanese', 'Bars']"
Candelario’s Pizzeria & Restaurant,802 Lancaster Ave,Berwyn,PA,19312,40.0455926,-75.4456854,3.5,32,43.0,18.0,1,1,1,1,1.0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Pizza', 'Italian', 'Cheesesteaks']"
Surf Dog,The Bluffs Parking Lot,Carpinteria,CA,93190,34.3872131178,-119.4991829013,5.0,47,43.0,18.0,1,1,1,1,1.0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Hot Dogs']
ShopRite of Bordentown,622 Rte 206,Bordentown,NJ,08505,40.17352,-74.704123,2.0,18,40.0,16.0,1,0,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Grocery', 'Bakeries', 'Delis']"
Big City Coffee,3201 Airport Way,Boise,ID,83705,43.5674957555,-116.2201432757,3.5,15,43.0,18.0,0,1,1,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['American (Traditional)', 'Coffee & Tea']"
King Dough Indy,452 N Highland Ave,Indianapolis,IN,46202,39.7739378,-86.1374522,4.5,355,43.0,18.0,1,1,1,1,2.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Pizza', 'Chicken Wings', 'Burgers']"
